is_open,hours.Monday,attributes.BusinessAcceptsCreditCards,hours.Tuesday,attributes.HappyHour,attributes.Ambience,attributes.NoiseLevel,hours.Wednesday,attributes.GoodForKids,attributes.AgesAllowed,neighborhood,attributes.Corkage,categories,attributes.AcceptsInsurance,attributes.Alcohol,attributes.WiFi,attributes.Music,attributes.RestaurantsReservations,postal_code,attributes.HairSpecializesIn,name,longitude,attributes.BikeParking,attributes.RestaurantsTableService,attributes.RestaurantsDelivery,attributes.RestaurantsTakeOut,hours.Friday,attributes.RestaurantsPriceRange2,attributes.DriveThru,city,attributes.DogsAllowed,attributes.GoodForMeal,attributes.RestaurantsCounterService,attributes.DietaryRestrictions,latitude,attributes,attributes.BusinessParking,stars,business_id,attributes.BestNights,address,attributes.ByAppointmentOnly,attributes.BYOB,attributes.BusinessAcceptsBitcoin,attributes.BYOBCorkage,attributes.Caters,attributes.Open24Hours,attributes.HasTV,attributes.OutdoorSeating,hours.Sunday,attributes.GoodForDancing,attributes.WheelchairAccessible,attributes.RestaurantsGoodForGroups,attributes.Smoking,attributes.CoatCheck,hours.Saturday,review_count,hours.Thursday,state,hours,attributes.RestaurantsAttire
1,10:45-23:0,True,10:45-23:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",average,10:45-23:0,True,,,,"Restaurants, Mexican, Fast Food",,beer_and_wine,no,,False,44130,,Chipotle Mexican Grill,-81.8264425772,True,False,False,True,10:45-23:0,1.0,False,Middleburg Heights,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,41.3715316574,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2.0,Flu85aQ9mdeL0dyja4Vv0A,,17999 Bagley Rd,,,,,False,,False,True,10:45-23:0,,,True,,,10:45-23:0,34,10:45-23:0,OH,"{'Monday': '10:45-23:0', 'Tuesday': '10:45-23:0', 'Wednesday': '10:45-23:0', 'Thursday': '10:45-23:0', 'Friday': '10:45-23:0', 'Saturday': '10:45-23:0', 'Sunday': '10:45-23:0'}",casual
1,,True,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",quiet,,True,,,,"Restaurants, Barbeque",,none,no,,False,28227,,Mint Hill Rock Store BBQ,-80.660724,True,False,False,True,,1.0,,Mint Hill,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",,,35.172221,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",3.0,09UgfMdTxFx0Qppa4eQJNg,,"7032 Brighton Park, Ste 200",,,,,True,,False,True,,,True,True,,,,38,,NC,,casual
1,,True,,,,,,,,,,"Local Services, Carpet Cleaning",,,,,,85250,,Sherman's Family Chem Dry,-111.8985922,,,,,,,,Scottsdale,,,,,33.5243639,{'BusinessAcceptsCreditCards': 'True'},,1.0,d5hyHnx3yfIz2HK6VoM53Q,,,,,,,,,,,,,,,,,,4,,AZ,,
0,,,,,,,,,,The Junction,,"Car Wash, Auto Detailing, Automotive",,,,,,M6N 3E5,,Jet Kleen Coin Car Wash,-79.46704,,,,,,,,Toronto,,,,,43.6720584,,,1.0,uHtzNRA5Tg1uIUn8el65jA,,611 Keele Street,,,,,,,,,,,,,,,,4,,ON,,
1,,True,11:30-22:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,11:30-22:0,True,,Etobicoke,,"Sushi Bars, Restaurants",,beer_and_wine,,,True,M8X 1B9,,Sushi 2 Go,-79.50941429999999,,,False,True,11:30-22:0,2.0,,Etobicoke,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,43.648021299999996,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True'}",,1.0,ER6zbge2wupQMfGkzInXcg,,2976 Bloor Street W,,,,,,,False,False,11:30-22:0,,,True,,,11:30-22:0,4,11:30-22:0,ON,"{'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}",casual
1,,,,,,,,True,,NoDa,,Local Flavor,,,,,,28205,,Matheson Bridge,-80.8109581,,,,,,,,Charlotte,,,,,35.243454299999996,{'GoodForKids': 'True'},,4.5,tz4PQH6watN-b3xZ-pYPjA,,2650 N Davidson St,,,,,,,,,,,,,,,,3,,NC,,
1,11:30-4:0,True,11:30-4:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",average,11:30-4:0,True,,Chinatown,,"Thai, Restaurants",,full_bar,free,,True,89102,,Krung Siam Thai,-115.189639864,True,True,True,True,11:30-4:0,2.0,,Las Vegas,False,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",,,36.126155947600004,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",3.5,5CJL_2-XwCGBmOav4mFdYg,,"3755 Spring Mountain Rd, Ste 102",,,False,,True,,True,False,11:30-4:0,,True,True,,,11:30-4:0,544,11:30-4:0,NV,"{'Monday': '11:30-4:0', 'Tuesday': '11:30-4:0', 'Wednesday': '11:30-4:0', 'Thursday': '11:30-4:0', 'Friday': '11:30-4:0', 'Saturday': '11:30-4:0', 'Sunday': '11:30-4:0'}",casual
0,9:0-19:0,True,9:0-19:0,,,,9:0-19:0,,,,,"Barbers, Beauty & Spas",,,,,,85018,,Scorpion Barber Shop,-112.0115952,,,,,9:0-19:0,1.0,,Phoenix,,,,,33.4802669,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",4.5,FisJ5jLKwfDSkMeBXoMW8w,,"3221 E Thomas Rd, Ste B",False,,,,,,,,9:0-19:0,,,,,,9:0-19:0,4,9:0-19:0,AZ,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}",
1,10:0-20:0,,10:0-20:0,,,,10:0-20:0,,,,,"Health & Medical, Counseling & Mental Health, Psychologists",,,,,,85018,,Katharina Von Rhau - Phoenix Women's Counseling,-112.0088628,,,,,10:0-20:0,,,Phoenix,,,,,33.4887703,,,5.0,VmGfefIvsCYrgWVrZ1as4Q,,3424 North 34th St,,,,,,,,,11:0-17:0,,,,,,11:0-17:0,8,10:0-20:0,AZ,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}",
1,9:0-21:0,,9:0-21:0,,,,9:0-21:0,,,,,"Pet Training, Pet Groomers, Pet Services, Pet Stores, Pets",,,,,,85203,,Petco,-111.787823789,,,,,9:0-21:0,,,Mesa,,,,,33.4148904016,,,3.5,7xg0wPvrSTLoXHYIVtgdvw,,2027 E University,,,,,,,,,10:0-19:0,,,,,,9:0-21:0,7,9:0-21:0,AZ,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-19:0'}",
1,,,,,,,,,,,,"Shopping, Shopping Centers",,,,,,28078,,Birkdale,-80.8812982,True,,,,,3.0,,Huntersville,,,,,35.4445544,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",4.5,RZp2M4rO8tpRUeYP-8Iykg,,16740 Birkdale Cmns Pkwy,,,,,,,,,,,,,,,,6,,NC,,
1,,True,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",average,,True,,,,"Restaurants, Sandwiches, Fast Food",,none,free,,False,89002,,Subway,-114.991895,True,False,False,True,,1.0,False,Henderson,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}",,,36.008464000000004,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",3.5,DKY6neYbUjeb2Hfq4YMdgw,,"75 E Horizon Ridge Pkwy, Ste 150",,,,,True,,False,False,,,,True,,,,28,,NV,,casual
1,9:0-18:0,True,9:0-20:0,,,,9:0-20:0,,,,,"Beauty & Spas, Hair Removal",,,,,,85255,,LunchboxWax North Scottsdale,-111.923370652,True,,,,9:0-20:0,2.0,,Scottsdale,,,,,33.6974071974,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",5.0,3b95c7v0sR0s2VlBUQ0Dpw,,"23271 N Scottsdale Rd, Ste A110",False,,,,,,,,10:0-16:0,,True,,,,9:0-18:0,66,9:0-20:0,AZ,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-16:0'}",
1,8:0-19:0,,8:0-19:0,,,,8:0-19:0,,,Port Credit,,"Pet Services, Pets, Veterinarians",,,,,,L5G 1G3,,Animal Hospital Of Port Credit,-79.5784699917,,,,,8:0-19:0,,,Mississauga,,,,,43.55782435850001,,,5.0,FT9NfZs5GZvvBRqcfgA8mA,,205 Lakeshore Road E,,,,,,,,,,,,,,,9:0-16:0,6,8:0-19:0,ON,"{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '9:0-16:0'}",
1,9:0-17:0,True,9:0-17:0,,,,9:0-17:0,,,,,"Car Window Tinting, Auto Detailing, Auto Glass Services, Automotive, Vehicle Wraps",,,,,,85260,,Bulldog Detail,-111.918126089,,,,,9:0-17:0,,,Scottsdale,,,,,33.6142736632,{'BusinessAcceptsCreditCards': 'True'},,5.0,bxf8vmW9zUWusZuyIQU87w,,7600 E Redfield Rd,,,,,,,,,,,,,,,9:0-17:0,12,9:0-17:0,AZ,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",
1,6:0-20:0,True,6:0-20:0,,,,6:0-20:0,,,Dudgeon-Monroe,,"Coffee & Tea, Food, Coffee Roasteries",,beer_and_wine,free,,,53711,,Colectivo Coffee,-89.4279268,True,,,True,6:0-20:0,2.0,,Madison,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,43.0580919,"{'Alcohol': 'beer_and_wine', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",4.0,tVrKuh92l1eGK2fXsGYzaA,,2530 Monroe St,,,,,True,,,True,6:30-20:0,,,,,,6:30-20:0,69,6:0-20:0,WI,"{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '6:30-20:0', 'Sunday': '6:30-20:0'}",
1,0:0-0:0,False,0:0-0:0,,,,0:0-0:0,,,Williamson - Marquette,,"Clock Repair, Home & Garden, Watch Repair, Home Decor, Shopping, Fashion, Local Services, Department Stores",,,,,,53703,,Brumley's Old Clock Shop,-89.3609815,,,,,0:0-0:0,,,Madison,,,,,43.0853599,{'BusinessAcceptsCreditCards': 'False'},,4.0,A7DdoyNzWhSaujyCiPdWDQ,,1343 Williamson St,,,,,,,,,0:0-0:0,,,,,,0:0-0:0,3,0:0-0:0,WI,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",
1,,True,,,,,,,,,,"Food, Grocery",,,,,,L5C 2S4,,Yuan Ming Supermarket,-79.6583883574,True,,,True,,2.0,,Mississauga,,,,,43.5719275878,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2.0,MZJBJiam-5RhA4a64yAIHA,,1000 Burnhamthorpe Road W,,,,,False,,,,,,,,,,,9,,ON,,
0,0:0-0:0,,0:0-0:0,,,,0:0-0:0,False,,Centennial,,"Trainers, Gyms, Active Life, Fitness & Instruction",,,,,,89149,,Anytime Fitness,-115.28555841299999,,,,,0:0-0:0,,,Las Vegas,,,,,36.288974472199996,{'GoodForKids': 'False'},,3.0,A8EdzBET6UEbNl6ysKLoKQ,,7060 N Durango Dr,,,,,,,,,0:0-0:0,,,,,,0:0-0:0,9,0:0-0:0,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",
0,,True,,,,,,,,,,"Local Services, Shipping Centers",,,,,,85255,,Wrap Pack N Ship,-111.92398390000001,,,,,,,,Scottsdale,,,,,33.700779600000004,{'BusinessAcceptsCreditCards': 'True'},,2.5,cL1kus6YTdbFUpqKMRueGA,,23623 N Scottsdale Rd,,,,,,,,,,,,,,,,5,,AZ,,
1,12:0-19:0,,12:0-19:0,,,,12:0-19:0,,,,,"Beauty & Spas, Piercing, Tattoo",,,,,,T2W 1E8,,Honor Bound Tattoos,-114.0846696,False,,,,12:0-19:0,3.0,,Calgary,,,,,50.9616585,"{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2.0,0IHsLiWomrzacBOLB5HxFQ,,"10233 elbow drive SW, 125",True,,,,,,,,12:0-19:0,,,,,,12:0-19:0,8,12:0-19:0,AB,"{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0', 'Sunday': '12:0-19:0'}",
1,17:0-1:0,True,17:0-1:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}",loud,17:0-3:0,False,,Ville-Marie,,"Gastropubs, Nightlife, Cocktail Bars, Bars, Brasseries, Burgers, Restaurants",,full_bar,no,,True,H2Y 1Z3,,Méchant Bœuf Bar & Brasserie,-73.5544901,True,True,False,False,17:0-3:0,3.0,,Montréal,,"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}",,,45.5038725,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'loud', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'WiFi': 'no'}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",3.5,Y1Yprra4ZSyAIMW9Zm75dA,,124 Rue Saint-Paul O,,,,,False,,True,False,17:0-1:0,,True,True,,,17:0-3:0,125,17:0-3:0,QC,"{'Monday': '17:0-1:0', 'Tuesday': '17:0-1:0', 'Wednesday': '17:0-3:0', 'Thursday': '17:0-3:0', 'Friday': '17:0-3:0', 'Saturday': '17:0-3:0', 'Sunday': '17:0-1:0'}",casual
1,,,12:30-20:30,,,,12:30-20:30,,,Downtown Core,,"Reflexology, Acupuncture, Health & Medical, Massage Therapy",True,,,,,M5G 2K2,,Mudan Health,-79.382903,,,,,12:30-20:30,,,Toronto,,,,,43.659238099999996,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'False'}",,3.0,Zl3MYAVTRtNnybdyu9Bs7A,,"384 Yonge Street, Unit 34",False,,,,,,,,13:0-20:30,,,,,,13:0-20:30,3,12:30-20:30,ON,"{'Tuesday': '12:30-20:30', 'Wednesday': '12:30-20:30', 'Thursday': '12:30-20:30', 'Friday': '12:30-20:30', 'Saturday': '13:0-20:30', 'Sunday': '13:0-20:30'}",
1,11:0-21:0,True,7:0-21:0,,,,7:0-21:0,,,,,"Arts & Crafts, Breweries, Wine Tasting Room, Food, Beer, Wine & Spirits, Arts & Entertainment, Shopping, Wineries, Shopping Centers",,,,,,85296,,Barnone,-111.7262523,True,,,True,7:0-23:0,2.0,,Gilbert,True,,,,33.321663199999996,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",4.0,mMpkq0O5hX13Mtp0qIXs6w,,3000 E Ray Rd E Ray Rd,,,,,,,,,7:0-21:0,,True,,,,7:0-23:0,22,7:0-23:0,AZ,"{'Monday': '11:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-21:0'}",
1,9:0-19:0,True,9:0-19:0,,,,9:0-19:0,,,,,"Event Planning & Services, Flowers & Gifts, Shopping, Floral Designers, Florists",,,,,,44236,,The Greenhouse a Fresh Flower Market,-81.44164599999999,,,True,,9:0-19:0,3.0,,Hudson,,,,,41.241831,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '3'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2.5,xECormdLzupFHHIbQWSBSA,,12 Clinton St,,,,,,,,,12:0-18:0,,,,,,9:0-19:0,9,9:0-19:0,OH,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '12:0-18:0'}",
1,,True,,,,,,True,,,,"Go Karts, LAN Centers, Active Life, Escape Games, Arts & Entertainment",,,,,,28217,,The Door Escape Room,-80.8837616444,False,,,,,,,Charlotte,,,,,35.1814717006,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",3.0,Lz9pl6KCyQVnjBWCGnyLFw,,"204 W Woodlawn Rd, Step D1",,,,,,,,,,,,,,,,6,,NC,,
1,11:0-21:0,True,11:0-21:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",average,11:0-21:0,True,,,,"Restaurants, Barbeque, Chicken Wings, Soul Food, Food",,none,no,,False,85018,,ATL Wings,-111.9978264,True,False,False,True,11:0-21:0,1.0,,Phoenix,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",,,33.4798673,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",4.0,K1qs4e30yoln6scnm-tmyg,,3923 E Thomas Rd,,,,,True,,True,True,11:0-17:0,,,True,,,11:0-21:0,203,11:0-21:0,AZ,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-17:0'}",casual
